"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-May-2021","EQ","1,399.75","1,408.60","1,388.85","1,403.55","1,399.05","1,399.50","1,398.25","1,641.00","826.10",6887463,"9,630,379,958.00",189135
"11-May-2021","EQ","1,396.00","1,424.20","1,395.05","1,419.85","1,402.55","1,403.55","1,408.24","1,641.00","826.10",7259517,"10,223,121,394.30",221164
"10-May-2021","EQ","1,427.00","1,430.00","1,412.80","1,414.75","1,423.00","1,419.85","1,419.86","1,641.00","826.10",5530025,"7,851,885,465.25",156544
"07-May-2021","EQ","1,412.95","1,424.95","1,410.25","1,400.90","1,413.40","1,414.75","1,418.94","1,641.00","826.10",6024167,"8,547,958,579.70",160474
"06-May-2021","EQ","1,407.60","1,410.80","1,395.00","1,402.60","1,403.40","1,400.90","1,403.34","1,641.00","826.10",5738522,"8,053,113,106.30",136848
"05-May-2021","EQ","1,401.00","1,409.60","1,381.70","1,388.35","1,405.85","1,402.60","1,400.18","1,641.00","826.10",7210806,"10,096,392,172.10",162134
"04-May-2021","EQ","1,409.95","1,423.00","1,383.30","1,414.45","1,390.60","1,388.35","1,403.80","1,641.00","826.10",10743164,"15,081,219,692.00",263951
"03-May-2021","EQ","1,393.00","1,421.90","1,377.30","1,412.30","1,419.00","1,414.45","1,398.07","1,641.00","826.10",11236850,"15,709,945,763.35",341238
"30-Apr-2021","EQ","1,445.00","1,453.80","1,407.50","1,472.50","1,412.90","1,412.30","1,421.13","1,641.00","826.10",17616451,"25,035,289,801.25",447876
"29-Apr-2021","EQ","1,486.20","1,503.65","1,461.00","1,476.80","1,471.65","1,472.50","1,481.15","1,641.00","826.10",12039276,"17,831,960,366.75",252296
"28-Apr-2021","EQ","1,436.25","1,479.00","1,431.00","1,438.70","1,475.00","1,476.80","1,463.19","1,641.00","826.10",12051970,"17,634,376,658.60",197146
"27-Apr-2021","EQ","1,407.25","1,442.00","1,404.80","1,404.80","1,435.05","1,438.70","1,430.40","1,641.00","826.10",10296453,"14,728,096,470.65",233200
"26-Apr-2021","EQ","1,413.00","1,429.00","1,402.75","1,414.15","1,407.55","1,404.80","1,413.19","1,641.00","826.10",15085476,"21,318,606,947.85",291268
"23-Apr-2021","EQ","1,409.00","1,434.60","1,400.20","1,422.50","1,414.95","1,414.15","1,418.34","1,641.00","826.10",11356764,"16,107,781,693.85",242760
"22-Apr-2021","EQ","1,380.00","1,426.80","1,371.05","1,391.40","1,421.00","1,422.50","1,393.28","1,641.00","826.10",19242656,"26,810,333,683.20",320987
"20-Apr-2021","EQ","1,425.00","1,426.40","1,383.95","1,412.40","1,390.45","1,391.40","1,405.29","1,641.00","826.10",11593135,"16,291,706,863.05",283993
"19-Apr-2021","EQ","1,390.00","1,417.70","1,372.30","1,428.65","1,412.60","1,412.40","1,393.68","1,641.00","826.10",12034621,"16,772,359,445.00",325777
"16-Apr-2021","EQ","1,434.95","1,445.00","1,423.50","1,430.10","1,430.90","1,428.65","1,436.06","1,641.00","826.10",7803263,"11,205,942,978.00",188460
"15-Apr-2021","EQ","1,405.00","1,436.70","1,391.00","1,400.35","1,434.25","1,430.10","1,410.25","1,641.00","826.10",17222492,"24,287,966,847.35",317928
"13-Apr-2021","EQ","1,368.00","1,406.45","1,361.00","1,367.05","1,401.00","1,400.35","1,383.23","1,641.00","826.10",9300341,"12,864,536,273.50",189809
"12-Apr-2021","EQ","1,393.00","1,399.00","1,353.00","1,421.75","1,375.20","1,367.05","1,374.47","1,641.00","826.10",11274564,"15,496,590,803.50",406501
"09-Apr-2021","EQ","1,426.00","1,432.80","1,415.10","1,432.80","1,423.50","1,421.75","1,422.88","1,641.00","826.10",14078908,"20,032,618,013.65",214798
"08-Apr-2021","EQ","1,453.00","1,460.90","1,430.50","1,447.20","1,434.00","1,432.80","1,445.54","1,641.00","826.10",8806796,"12,730,541,278.95",223974
"07-Apr-2021","EQ","1,439.30","1,456.70","1,421.55","1,440.25","1,447.25","1,447.20","1,445.04","1,641.00","826.10",12544090,"18,126,686,315.60",208801
"06-Apr-2021","EQ","1,460.00","1,462.65","1,432.65","1,449.60","1,442.00","1,440.25","1,444.46","1,641.00","826.10",7537867,"10,888,166,737.05",215174
"05-Apr-2021","EQ","1,480.00","1,485.00","1,431.00","1,486.75","1,450.20","1,449.60","1,451.04","1,641.00","826.10",8003293,"11,613,125,554.75",238305
"01-Apr-2021","EQ","1,499.40","1,499.40","1,465.00","1,493.65","1,492.50","1,486.75","1,480.53","1,641.00","810.00",17881881,"26,474,705,849.45",338659
"31-Mar-2021","EQ","1,548.00","1,548.00","1,488.00","1,553.70","1,494.40","1,493.65","1,499.76","1,641.00","810.00",15387253,"23,077,192,205.20",362409
"30-Mar-2021","EQ","1,506.65","1,562.55","1,501.55","1,491.30","1,548.80","1,553.70","1,537.72","1,641.00","810.00",12804032,"19,689,049,326.90",229161
"26-Mar-2021","EQ","1,494.00","1,499.00","1,474.00","1,463.35","1,497.55","1,491.30","1,486.80","1,641.00","738.75",6010629,"8,936,579,563.25",186603
"25-Mar-2021","EQ","1,490.20","1,495.55","1,450.25","1,478.80","1,468.00","1,463.35","1,468.53","1,641.00","738.75",11982178,"17,596,198,111.75",371490
"24-Mar-2021","EQ","1,490.90","1,506.45","1,471.00","1,500.15","1,481.10","1,478.80","1,489.09","1,641.00","738.75",8184450,"12,187,419,081.30",229246
"23-Mar-2021","EQ","1,470.00","1,507.45","1,469.10","1,469.15","1,505.65","1,500.15","1,487.07","1,641.00","738.75",9880714,"14,693,349,487.35",275690
"22-Mar-2021","EQ","1,494.90","1,494.90","1,460.40","1,497.50","1,474.00","1,469.15","1,473.27","1,641.00","738.75",7007816,"10,324,419,176.20",257662
"19-Mar-2021","EQ","1,485.00","1,511.20","1,474.05","1,491.00","1,492.00","1,497.50","1,487.08","1,641.00","738.75",10617510,"15,789,044,661.05",258063
"18-Mar-2021","EQ","1,511.75","1,522.05","1,481.15","1,495.35","1,493.75","1,491.00","1,504.98","1,641.00","738.75",9032770,"13,594,097,521.25",242311
"17-Mar-2021","EQ","1,524.25","1,539.00","1,490.20","1,512.15","1,492.20","1,495.35","1,514.12","1,641.00","738.75",10532214,"15,947,042,105.90",227416
"16-Mar-2021","EQ","1,530.90","1,540.40","1,510.00","1,528.65","1,516.00","1,512.15","1,523.05","1,641.00","738.75",6861183,"10,449,909,401.05",206602
"15-Mar-2021","EQ","1,548.40","1,548.40","1,515.30","1,551.95","1,530.35","1,528.65","1,525.05","1,641.00","738.75",6115242,"9,326,041,068.75",169992
"12-Mar-2021","EQ","1,600.00","1,600.00","1,535.05","1,555.75","1,548.00","1,551.95","1,569.97","1,641.00","738.75",7815602,"12,270,253,748.85",236912
"10-Mar-2021","EQ","1,572.00","1,575.00","1,552.15","1,562.50","1,556.50","1,555.75","1,559.83","1,641.00","738.75",5527508,"8,621,972,797.40",170939
"09-Mar-2021","EQ","1,545.00","1,565.70","1,538.25","1,519.50","1,563.95","1,562.50","1,556.52","1,641.00","738.75",7533348,"11,725,810,547.50",190281
"08-Mar-2021","EQ","1,542.00","1,555.00","1,512.50","1,530.00","1,522.00","1,519.50","1,530.38","1,641.00","738.75",7558525,"11,567,437,062.00",202940
"05-Mar-2021","EQ","1,531.00","1,545.60","1,521.10","1,552.05","1,533.90","1,530.00","1,532.82","1,641.00","738.75",8722911,"13,370,624,576.75",236265
"04-Mar-2021","EQ","1,548.55","1,571.00","1,539.10","1,586.85","1,553.00","1,552.05","1,552.34","1,641.00","738.75",8145719,"12,644,956,162.75",220611
"03-Mar-2021","EQ","1,584.00","1,596.00","1,565.00","1,568.20","1,587.00","1,586.85","1,579.75","1,641.00","738.75",5611205,"8,864,314,509.10",190986
"02-Mar-2021","EQ","1,575.70","1,587.50","1,551.00","1,558.90","1,573.00","1,568.20","1,569.86","1,641.00","738.75",8055019,"12,645,262,470.80",188996
"01-Mar-2021","EQ","1,564.00","1,572.55","1,540.70","1,534.40","1,560.35","1,558.90","1,559.43","1,641.00","738.75",6768009,"10,554,225,348.25",180747
"26-Feb-2021","EQ","1,587.05","1,588.90","1,521.00","1,606.40","1,537.45","1,534.40","1,543.86","1,641.00","738.75",13956423,"21,546,718,494.60",397166
"25-Feb-2021","EQ","1,609.75","1,636.25","1,602.00","1,606.45","1,605.40","1,606.40","1,620.67","1,641.00","738.75",10054785,"16,295,464,769.90",231264
"24-Feb-2021","EQ","1,526.50","1,613.95","1,516.25","1,529.15","1,612.00","1,606.45","1,561.95","1,641.00","738.75",7157166,"11,179,104,534.25",144539
"23-Feb-2021","EQ","1,553.75","1,557.70","1,522.65","1,548.00","1,530.00","1,529.15","1,537.17","1,641.00","738.75",9119953,"14,018,955,769.95",230064
"22-Feb-2021","EQ","1,545.05","1,573.90","1,539.45","1,539.10","1,542.00","1,548.00","1,557.44","1,641.00","738.75",14725919,"22,934,728,117.95",299769
"19-Feb-2021","EQ","1,545.00","1,564.20","1,533.00","1,554.30","1,543.90","1,539.10","1,547.93","1,641.00","738.75",8569754,"13,265,355,232.80",248392
"18-Feb-2021","EQ","1,605.95","1,605.95","1,548.00","1,586.50","1,559.00","1,554.30","1,570.90","1,641.00","738.75",7360280,"11,562,261,540.35",260135
"17-Feb-2021","EQ","1,620.00","1,621.80","1,583.00","1,626.65","1,586.20","1,586.50","1,602.21","1,641.00","738.75",6397213,"10,249,658,891.50",154614
"16-Feb-2021","EQ","1,621.20","1,641.00","1,608.45","1,616.60","1,625.50","1,626.65","1,625.28","1,641.00","738.75",6948679,"11,293,544,900.15",180673
"15-Feb-2021","EQ","1,600.10","1,625.00","1,596.70","1,581.95","1,624.95","1,616.60","1,608.22","1,631.65","738.75",5177622,"8,326,776,744.40",148039
"12-Feb-2021","EQ","1,573.90","1,592.50","1,573.00","1,572.35","1,589.55","1,581.95","1,584.36","1,631.65","738.75",4955053,"7,850,572,958.05",164667
"11-Feb-2021","EQ","1,582.00","1,597.80","1,564.20","1,581.75","1,576.00","1,572.35","1,577.79","1,631.65","738.75",6824309,"10,767,295,916.60",192335
"10-Feb-2021","EQ","1,608.35","1,614.85","1,567.00","1,611.85","1,592.50","1,581.75","1,592.85","1,631.65","738.75",9894003,"15,759,687,718.60",229610
"09-Feb-2021","EQ","1,610.00","1,628.00","1,586.70","1,605.25","1,609.95","1,611.85","1,611.29","1,631.65","738.75",9210683,"14,841,062,260.30",198426
"08-Feb-2021","EQ","1,620.00","1,631.65","1,595.70","1,597.60","1,609.00","1,605.25","1,614.56","1,631.65","738.75",8723790,"14,085,076,073.30",228373
"05-Feb-2021","EQ","1,548.00","1,618.25","1,548.00","1,579.10","1,597.20","1,597.60","1,595.45","1,618.25","738.75",13527358,"21,582,228,443.00",274934
"04-Feb-2021","EQ","1,566.00","1,588.00","1,543.45","1,574.80","1,574.00","1,579.10","1,568.30","1,588.00","738.75",12242342,"19,199,713,046.35",307724
"03-Feb-2021","EQ","1,579.00","1,581.70","1,542.00","1,560.55","1,571.00","1,574.80","1,565.97","1,581.70","738.75",10118627,"15,845,498,691.50",316129
"02-Feb-2021","EQ","1,501.00","1,578.50","1,497.40","1,476.75","1,560.50","1,560.55","1,556.51","1,578.50","738.75",21210103,"33,013,801,640.00",416712
"01-Feb-2021","EQ","1,410.25","1,482.50","1,401.00","1,390.50","1,480.00","1,476.75","1,439.43","1,511.65","738.75",13185272,"18,979,231,489.45",301952
"29-Jan-2021","EQ","1,391.35","1,408.75","1,364.50","1,371.45","1,391.00","1,390.50","1,388.21","1,511.65","738.75",14352251,"19,923,891,702.85",358077
"28-Jan-2021","EQ","1,389.90","1,401.30","1,342.00","1,409.60","1,372.00","1,371.45","1,364.16","1,511.65","738.75",21352223,"29,127,886,352.35",452148
"27-Jan-2021","EQ","1,468.00","1,471.90","1,406.15","1,462.85","1,411.25","1,409.60","1,437.02","1,511.65","738.75",11778138,"16,925,445,420.15",308009
"25-Jan-2021","EQ","1,465.10","1,481.00","1,455.15","1,443.55","1,467.00","1,462.85","1,465.91","1,511.65","738.75",10172359,"14,911,805,741.75",231078
"22-Jan-2021","EQ","1,467.90","1,467.90","1,440.15","1,474.80","1,444.35","1,443.55","1,454.40","1,511.65","738.75",7696182,"11,193,363,698.15",222926
"21-Jan-2021","EQ","1,492.00","1,494.35","1,468.15","1,492.00","1,476.00","1,474.80","1,479.22","1,511.65","738.75",13166527,"19,476,138,889.35",262288
"20-Jan-2021","EQ","1,501.00","1,501.00","1,486.00","1,503.85","1,490.00","1,492.00","1,493.75","1,511.65","738.75",6673026,"9,967,840,647.30",137443
"19-Jan-2021","EQ","1,491.80","1,511.65","1,467.00","1,483.10","1,501.85","1,503.85","1,490.12","1,511.65","738.75",8680127,"12,934,447,133.90",197402
"18-Jan-2021","EQ","1,469.90","1,502.85","1,467.00","1,466.65","1,480.00","1,483.10","1,488.94","1,502.85","738.75",21412816,"31,882,488,250.45",483314
"15-Jan-2021","EQ","1,469.10","1,471.65","1,445.00","1,468.75","1,467.00","1,466.65","1,458.15","1,496.90","738.75",7082618,"10,327,507,402.40",168203
"14-Jan-2021","EQ","1,471.15","1,488.00","1,456.00","1,470.65","1,474.00","1,468.75","1,468.80","1,496.90","738.75",6148583,"9,031,062,462.40",187531
"13-Jan-2021","EQ","1,492.90","1,496.90","1,462.10","1,481.00","1,473.65","1,470.65","1,476.17","1,496.90","738.75",8467325,"12,499,197,280.65",179332
"12-Jan-2021","EQ","1,452.45","1,487.70","1,449.10","1,451.45","1,480.55","1,481.00","1,469.44","1,487.70","738.75",10194078,"14,979,563,595.90",226594
"11-Jan-2021","EQ","1,450.00","1,464.90","1,436.30","1,431.65","1,452.60","1,451.45","1,452.80","1,464.90","738.75",8665696,"12,589,482,027.00",213318
"08-Jan-2021","EQ","1,432.00","1,442.00","1,423.10","1,416.25","1,433.00","1,431.65","1,432.81","1,464.40","738.75",6884382,"9,863,997,390.15",162375
"07-Jan-2021","EQ","1,432.50","1,432.60","1,412.55","1,420.55","1,416.90","1,416.25","1,422.34","1,464.40","738.75",9947421,"14,148,623,311.15",127305
"06-Jan-2021","EQ","1,435.00","1,440.00","1,413.10","1,426.70","1,419.80","1,420.55","1,423.55","1,464.40","738.75",11067025,"15,754,511,010.20",151854
"05-Jan-2021","EQ","1,419.20","1,430.75","1,409.00","1,416.00","1,425.85","1,426.70","1,419.93","1,464.40","738.75",7193412,"10,214,160,602.40",186611
